"","time","O3","NO2","Ox"
"5712",2018-08-26,19,15,34
"5713",2018-08-27,20,14,34
"5714",2018-08-27,15,15,30
"5715",2018-08-27,19,13,32
"5716",2018-08-27,25,10,35
"5717",2018-08-27,11,18,29
"5718",2018-08-27,10,21,31
"5719",2018-08-27,10,23,33
"5720",2018-08-27,5,25,30
"5721",2018-08-27,5,26,31
"5722",2018-08-27,10,24,34
"5723",2018-08-27,24,20,44
"5724",2018-08-27,38,10,48
"5725",2018-08-27,34,14,48
"5726",2018-08-27,36,13,49
"5727",2018-08-27,41,9,50
"5728",2018-08-27,44,10,54
"5729",2018-08-27,46,10,56
"5730",2018-08-27,46,8,54
"5731",2018-08-27,41,10,51
"5732",2018-08-27,42,9,51
"5733",2018-08-27,41,8,49
"5734",2018-08-27,39,7,46
"5735",2018-08-27,36,9,45
"5736",2018-08-27,36,8,44
"5737",2018-08-28,36,5,41
"5738",2018-08-28,37,5,42
"5739",2018-08-28,34,4,38
"5740",2018-08-28,31,5,36
"5741",2018-08-28,30,5,35
"5742",2018-08-28,30,8,38
"5743",2018-08-28,30,10,40
"5744",2018-08-28,29,12,41
"5745",2018-08-28,31,11,42
"5746",2018-08-28,35,10,45
"5747",2018-08-28,42,7,49
"5748",2018-08-28,43,6,49
"5749",2018-08-28,49,5,54
"5750",2018-08-28,56,5,61
"5751",2018-08-28,51,4,55
"5752",2018-08-28,50,4,54
"5753",2018-08-28,46,5,51
"5754",2018-08-28,44,9,53
"5755",2018-08-28,39,14,53
"5756",2018-08-28,41,11,52
"5757",2018-08-28,40,10,50
"5758",2018-08-28,30,19,49
"5759",2018-08-28,33,13,46
"5760",2018-08-28,32,10,42
"5761",2018-08-29,34,6,40
"5762",2018-08-29,37,4,41
"5763",2018-08-29,31,6,37
"5764",2018-08-29,34,6,40
"5765",2018-08-29,37,5,42
"5766",2018-08-29,33,9,42
"5767",2018-08-29,31,11,42
"5768",2018-08-29,27,13,40
"5769",2018-08-29,30,10,40
"5770",2018-08-29,32,6,38
"5771",2018-08-29,37,6,43
"5772",2018-08-29,40,6,46
"5773",2018-08-29,45,5,50
"5774",2018-08-29,44,6,50
"5775",2018-08-29,40,6,46
"5776",2018-08-29,42,5,47
"5777",2018-08-29,43,5,48
"5778",2018-08-29,40,5,45
"5779",2018-08-29,38,5,43
"5780",2018-08-29,32,6,38
"5781",2018-08-29,32,5,37
"5782",2018-08-29,31,4,35
"5783",2018-08-29,23,3,26
"5784",2018-08-29,22,3,25
"5785",2018-08-30,20,3,23
"5786",2018-08-30,17,4,21
"5787",2018-08-30,13,4,17
"5788",2018-08-30,10,4,14
"5789",2018-08-30,10,4,14
"5790",2018-08-30,10,4,14
"5791",2018-08-30,8,5,13
"5792",2018-08-30,10,6,16
"5793",2018-08-30,9,4,13
"5794",2018-08-30,7,6,13
"5795",2018-08-30,8,6,14
"5796",2018-08-30,10,7,17
"5797",2018-08-30,14,7,21
"5798",2018-08-30,16,8,24
"5799",2018-08-30,14,11,25
"5800",2018-08-30,17,12,29
"5801",2018-08-30,26,9,35
"5802",2018-08-30,25,9,34
"5803",2018-08-30,24,7,31
"5804",2018-08-30,21,8,29
"5805",2018-08-30,19,10,29
"5806",2018-08-30,18,11,29
"5807",2018-08-30,16,12,28
"5808",2018-08-30,13,14,27
"5809",2018-08-31,11,16,27
"5810",2018-08-31,4,21,25
"5811",2018-08-31,5,18,23
"5812",2018-08-31,11,11,22
"5813",2018-08-31,14,9,23
"5814",2018-08-31,13,11,24
"5815",2018-08-31,11,15,26
"5816",2018-08-31,12,14,26
"5817",2018-08-31,18,10,28
"5818",2018-08-31,21,9,30
"5819",2018-08-31,26,6,32
"5820",2018-08-31,27,7,34
"5821",2018-08-31,30,6,36
"5822",2018-08-31,30,8,38
"5823",2018-08-31,30,10,40
"5824",2018-08-31,32,11,43
"5825",2018-08-31,36,6,42
"5826",2018-08-31,36,7,43
"5827",2018-08-31,36,7,43
"5828",2018-08-31,31,10,41
"5829",2018-08-31,30,9,39
"5830",2018-08-31,27,10,37
"5831",2018-08-31,28,9,37
"5832",2018-08-31,27,10,37
"5833",2018-09-01,23,12,35
"5834",2018-09-01,18,16,34
"5835",2018-09-01,16,16,32
"5836",2018-09-01,9,23,32
"5837",2018-09-01,11,22,33
"5838",2018-09-01,15,14,29
"5839",2018-09-01,14,11,25
"5840",2018-09-01,13,11,24
"5841",2018-09-01,16,13,29
"5842",2018-09-01,31,6,37
"5843",2018-09-01,34,6,40
"5844",2018-09-01,37,6,43
"5845",2018-09-01,44,7,51
"5846",2018-09-01,46,9,55
"5847",2018-09-01,50,5,55
"5848",2018-09-01,48,8,56
"5849",2018-09-01,45,9,54
"5850",2018-09-01,38,13,51
"5851",2018-09-01,38,11,49
"5852",2018-09-01,38,9,47
"5853",2018-09-01,35,11,46
"5854",2018-09-01,41,6,47
"5855",2018-09-01,41,5,46
"5856",2018-09-01,40,4,44
"5857",2018-09-02,36,6,42
"5858",2018-09-02,35,5,40
"5859",2018-09-02,35,3,38
"5860",2018-09-02,NA,NA,NA
"5861",2018-09-02,31,4,35
"5862",2018-09-02,27,5,32
"5863",2018-09-02,23,6,29
"5864",2018-09-02,21,6,27
"5865",2018-09-02,20,7,27
"5866",2018-09-02,22,6,28
"5867",2018-09-02,29,4,33
"5868",2018-09-02,29,4,33
"5869",2018-09-02,26,4,30
"5870",2018-09-02,33,4,37
"5871",2018-09-02,40,4,44
"5872",2018-09-02,44,4,48
"5873",2018-09-02,44,4,48
"5874",2018-09-02,43,5,48
"5875",2018-09-02,38,7,45
"5876",2018-09-02,29,11,40
"5877",2018-09-02,26,12,38
"5878",2018-09-02,21,15,36
"5879",2018-09-02,22,14,36
"5880",2018-09-02,25,8,33
"5881",2018-09-03,26,6,32
"5882",2018-09-03,25,8,33
"5883",2018-09-03,24,8,32
"5884",2018-09-03,25,7,32
"5885",2018-09-03,25,6,31
"5886",2018-09-03,22,7,29
"5887",2018-09-03,20,7,27
"5888",2018-09-03,20,8,28
"5889",2018-09-03,17,10,27
"5890",2018-09-03,21,9,30
"5891",2018-09-03,29,8,37
"5892",2018-09-03,37,7,44
"5893",2018-09-03,38,4,42
"5894",2018-09-03,33,6,39
"5895",2018-09-03,32,6,38
"5896",2018-09-03,33,5,38
"5897",2018-09-03,25,12,37
"5898",2018-09-03,18,19,37
"5899",2018-09-03,26,9,35
"5900",2018-09-03,29,4,33
"5901",2018-09-03,27,5,32
"5902",2018-09-03,25,7,32
"5903",2018-09-03,25,7,32
"5904",2018-09-03,26,5,31
"5905",2018-09-04,26,4,30
"5906",2018-09-04,26,4,30
"5907",2018-09-04,26,3,29
"5908",2018-09-04,26,4,30
"5909",2018-09-04,23,6,29
"5910",2018-09-04,22,7,29
"5911",2018-09-04,19,12,31
"5912",2018-09-04,18,16,34
"5913",2018-09-04,26,14,40
"5914",2018-09-04,28,14,42
"5915",2018-09-04,29,14,43
"5916",2018-09-04,34,13,47
"5917",2018-09-04,32,14,46
"5918",2018-09-04,39,12,51
"5919",2018-09-04,35,15,50
"5920",2018-09-04,34,15,49
"5921",2018-09-04,32,16,48
"5922",2018-09-04,39,7,46
"5923",2018-09-04,30,15,45
"5924",2018-09-04,35,11,46
"5925",2018-09-04,33,11,44
"5926",2018-09-04,34,8,42
"5927",2018-09-04,29,11,40
"5928",2018-09-04,18,19,37
"5929",2018-09-05,26,9,35
"5930",2018-09-05,28,11,39
"5931",2018-09-05,27,10,37
"5932",2018-09-05,24,11,35
"5933",2018-09-05,19,14,33
"5934",2018-09-05,15,18,33
"5935",2018-09-05,3,31,34
"5936",2018-09-05,15,28,43
"5937",2018-09-05,21,21,42
"5938",2018-09-05,31,14,45
"5939",2018-09-05,40,13,53
"5940",2018-09-05,53,9,62
"5941",2018-09-05,55,9,64
"5942",2018-09-05,54,6,60
"5943",2018-09-05,50,6,56
"5944",2018-09-05,48,5,53
"5945",2018-09-05,45,5,50
"5946",2018-09-05,48,4,52
"5947",2018-09-05,45,5,50
"5948",2018-09-05,44,5,49
"5949",2018-09-05,45,6,51
"5950",2018-09-05,44,8,52
"5951",2018-09-05,42,6,48
"5952",2018-09-05,35,4,39
"5953",2018-09-06,30,3,33
"5954",2018-09-06,26,4,30
"5955",2018-09-06,24,3,27
"5956",2018-09-06,26,3,29
"5957",2018-09-06,28,3,31
"5958",2018-09-06,26,5,31
"5959",2018-09-06,22,8,30
"5960",2018-09-06,18,10,28
"5961",2018-09-06,18,10,28
"5962",2018-09-06,20,9,29
"5963",2018-09-06,23,9,32
"5964",2018-09-06,26,8,34
"5965",2018-09-06,28,7,35
"5966",2018-09-06,30,7,37
"5967",2018-09-06,33,5,38
"5968",2018-09-06,32,7,39
"5969",2018-09-06,36,8,44
"5970",2018-09-06,37,8,45
"5971",2018-09-06,21,6,27
"5972",2018-09-06,19,6,25
"5973",2018-09-06,18,6,24
"5974",2018-09-06,17,6,23
"5975",2018-09-06,17,5,22
"5976",2018-09-06,17,5,22
"5977",2018-09-07,16,5,21
"5978",2018-09-07,15,5,20
"5979",2018-09-07,13,6,19
"5980",2018-09-07,10,7,17
"5981",2018-09-07,10,9,19
"5982",2018-09-07,6,13,19
"5983",2018-09-07,5,18,23
"5984",2018-09-07,7,18,25
"5985",2018-09-07,12,13,25
"5986",2018-09-07,18,9,27
"5987",2018-09-07,22,8,30
"5988",2018-09-07,25,9,34
"5989",2018-09-07,27,11,38
"5990",2018-09-07,31,14,45
"5991",2018-09-07,32,9,41
"5992",2018-09-07,30,12,42
"5993",2018-09-07,31,10,41
"5994",2018-09-07,31,7,38
"5995",2018-09-07,26,8,34
"5996",2018-09-07,23,7,30
"5997",2018-09-07,22,6,28
"5998",2018-09-07,22,7,29
"5999",2018-09-07,23,6,29
"6000",2018-09-07,23,6,29
"6001",2018-09-08,23,5,28
"6002",2018-09-08,NA,NA,NA
"6003",2018-09-08,22,4,26
"6004",2018-09-08,20,3,23
"6005",2018-09-08,19,3,22
"6006",2018-09-08,20,3,23
"6007",2018-09-08,20,5,25
"6008",2018-09-08,19,5,24
"6009",2018-09-08,20,6,26
"6010",2018-09-08,22,6,28
"6011",2018-09-08,23,6,29
"6012",2018-09-08,24,6,30
"6013",2018-09-08,25,6,31
"6014",2018-09-08,27,5,32
"6015",2018-09-08,28,4,32
"6016",2018-09-08,27,5,32
"6017",2018-09-08,26,5,31
"6018",2018-09-08,24,6,30
"6019",2018-09-08,25,5,30
"6020",2018-09-08,22,8,30
"6021",2018-09-08,20,8,28
